Time,Mid,Symbol
2018-09-21 16:38:15,1.17436,EURUSD
2018-09-21 16:38:30,1.17441,EURUSD
2018-09-21 16:38:32,1.17442,EURUSD
2018-09-21 16:38:34,1.1744150000000002,EURUSD
2018-09-21 16:38:35,1.1743999999999999,EURUSD
2018-09-21 16:38:43,1.17436,EURUSD
2018-09-21 16:38:45,1.17435,EURUSD
2018-09-21 16:38:46,1.17434,EURUSD
2018-09-21 16:38:49,1.17435,EURUSD
2018-09-21 16:38:54,1.1743899999999998,EURUSD
2018-09-21 16:38:55,1.1743999999999999,EURUSD
2018-09-21 16:38:57,1.1743800000000002,EURUSD
2018-09-21 16:39:00,1.1743899999999998,EURUSD
2018-09-21 16:39:02,1.1743999999999999,EURUSD
2018-09-21 16:39:04,1.17436,EURUSD
2018-09-21 16:39:12,1.1743299999999999,EURUSD
2018-09-21 16:39:20,1.1743199999999998,EURUSD
2018-09-21 16:39:24,1.1743100000000002,EURUSD
2018-09-21 16:39:27,1.174255,EURUSD
2018-09-21 16:39:28,1.174245,EURUSD
2018-09-21 16:39:30,1.174245,EURUSD
2018-09-21 16:39:33,1.1742,EURUSD
2018-09-21 16:39:37,1.174195,EURUSD
2018-09-21 16:39:38,1.1742,EURUSD
2018-09-21 16:39:39,1.17421,EURUSD
2018-09-21 16:39:41,1.17423,EURUSD
2018-09-21 16:39:42,1.174245,EURUSD
2018-09-21 16:39:44,1.174255,EURUSD
2018-09-21 16:39:47,1.17426,EURUSD
2018-09-21 16:39:54,1.1742599999999999,EURUSD
2018-09-21 16:39:56,1.17425,EURUSD
2018-09-21 16:39:58,1.17428,EURUSD
2018-09-21 16:39:59,1.1743000000000001,EURUSD
2018-09-21 16:40:02,1.17427,EURUSD
2018-09-21 16:40:03,1.17422,EURUSD
2018-09-21 16:40:04,1.1742400000000002,EURUSD
2018-09-21 16:40:05,1.17423,EURUSD
2018-09-21 16:40:13,1.17422,EURUSD
2018-09-21 16:40:15,1.17421,EURUSD
2018-09-21 16:40:25,1.1741899999999998,EURUSD
2018-09-21 16:40:31,1.1742,EURUSD
2018-09-21 16:40:36,1.1741899999999998,EURUSD
2018-09-21 16:40:39,1.17416,EURUSD
2018-09-21 16:40:40,1.17415,EURUSD
2018-09-21 16:40:47,1.1741700000000002,EURUSD
2018-09-21 16:40:49,1.174165,EURUSD
2018-09-21 16:40:52,1.1741700000000002,EURUSD
2018-09-21 16:40:57,1.174165,EURUSD
2018-09-21 16:40:59,1.17414,EURUSD
2018-09-21 16:41:03,1.17415,EURUSD
2018-09-21 16:41:06,1.17411,EURUSD
2018-09-21 16:41:08,1.17415,EURUSD
2018-09-21 16:41:09,1.1741350000000002,EURUSD
2018-09-21 16:41:22,1.17414,EURUSD
2018-09-21 16:41:28,1.1741350000000002,EURUSD
2018-09-21 16:41:42,1.1741199999999998,EURUSD
2018-09-21 16:41:43,1.174105,EURUSD
2018-09-21 16:41:44,1.17411,EURUSD
2018-09-21 16:41:45,1.17411,EURUSD
2018-09-21 16:41:48,1.174105,EURUSD
2018-09-21 16:41:49,1.1741000000000001,EURUSD
2018-09-21 16:41:54,1.1740499999999998,EURUSD
2018-09-21 16:41:55,1.174055,EURUSD
2018-09-21 16:41:56,1.1740599999999999,EURUSD
2018-09-21 16:41:57,1.1740849999999998,EURUSD
2018-09-21 16:41:58,1.17409,EURUSD
2018-09-21 16:42:03,1.17408,EURUSD
2018-09-21 16:42:04,1.17407,EURUSD
2018-09-21 16:42:05,1.1740650000000001,EURUSD
2018-09-21 16:42:08,1.17408,EURUSD
2018-09-21 16:42:12,1.17409,EURUSD
2018-09-21 16:42:19,1.1741000000000001,EURUSD
2018-09-21 16:42:21,1.1740599999999999,EURUSD
2018-09-21 16:42:22,1.1740400000000002,EURUSD
2018-09-21 16:42:24,1.17407,EURUSD
2018-09-21 16:42:25,1.1740599999999999,EURUSD
